date,JPM,META,NVDA,TSLA
2024-03-14,179.1597137451172,488.0658264160156,87.79207611083984,162.5
2024-03-15,181.38052368164062,480.3950500488281,87.68527221679688,163.57000732421875
2024-03-18,183.6299285888672,493.17645263671875,88.30218505859375,173.8000030517578
2024-03-19,184.70692443847656,492.44207763671875,89.24356079101562,171.32000732421875
2024-03-20,187.12791442871094,501.6510314941406,90.21588897705078,175.66000366210938
2024-03-21,189.72991943359375,503.8739318847656,91.27703094482422,172.82000732421875
2024-03-22,187.40431213378906,505.67999267578125,94.12611389160156,170.8300018310547
2024-03-25,185.6886749267578,499.17022705078125,94.83787536621094,172.6300048828125
2024-03-26,186.55599975585938,492.09478759765625,92.40109252929688,177.6699981689453
2024-03-27,190.16839599609375,490.080322265625,90.09410095214844,179.8300018310547
2024-03-28,190.91180419921875,481.8636779785156,90.19990539550781,175.7899932861328
2024-04-01,189.61557006835938,487.58953857421875,90.20689392089844,175.22000122070312
2024-04-02,189.539306640625,493.5634460449219,89.29747772216797,166.6300048828125
2024-04-03,189.0055694580078,502.8617248535156,88.81031036376953,168.3800048828125
2024-04-04,187.56752014160156,507.0097961425781,85.75659942626953,171.11000061035156
2024-04-05,189.2931671142578,523.3040771484375,87.8559799194336,164.89999389648438
2024-04-08,190.2805938720703,515.2760620117188,86.98248291015625,172.97999572753906
2024-04-09,189.0055694580078,512.9440307617188,85.20654296875,176.8800048828125
2024-04-10,187.3949737548828,515.8515625,86.88865661621094,171.75999450683594
2024-04-11,187.35659790039062,519.1560668945312,90.4594497680664,174.60000610351562
2024-04-12,175.23878479003906,507.9822082519531,88.03363800048828,171.0500030517578
2024-04-15,175.3346405029297,496.40155029296875,85.85242462158203,161.47999572753906
2024-04-16,173.3309783935547,495.9351806640625,87.26398468017578,157.11000061035156
2024-04-17,172.6407470703125,490.3879699707031,83.88983154296875,155.4499969482422
2024-04-18,173.7624053955078,497.95953369140625,84.52471923828125,149.92999267578125
2024-04-19,178.12445068359375,477.38818359375,76.06836700439453,147.0500030517578
2024-04-22,181.58529663085938,478.04315185546875,79.38063049316406,142.0500030517578
2024-04-23,184.20254516601562,492.30316162109375,82.28060150146484,144.67999267578125
2024-04-24,185.10369873046875,489.72308349609375,79.53936004638672,162.1300048828125
2024-04-25,185.3817138671875,438.00201416015625,82.48926544189453,170.17999267578125
2024-04-26,185.49679565429688,439.8973388671875,87.58345794677734,168.2899932861328
2024-04-29,185.29542541503906,429.30902099609375,87.60539245605469,194.0500030517578
2024-04-30,183.81906127929688,426.87774658203125,86.25273895263672,183.27999877929688
2024-05-01,183.93409729003906,435.8287658691406,82.89753723144531,179.99000549316406
2024-05-02,183.74237060546875,438.2996826171875,85.66876220703125,180.00999450683594
2024-05-03,182.63987731933594,448.5009765625,88.6356201171875,181.19000244140625
2024-05-06,184.0683135986328,462.1159362792969,91.98081970214844,184.75999450683594
2024-05-07,183.82861328125,464.6564025878906,90.39757537841797,177.80999755859375
2024-05-08,187.56752014160156,468.9830322265625,90.25581359863281,174.72000122070312
2024-05-09,189.3411102294922,471.781494140625,88.59367370605469,171.97000122070312
2024-05-10,190.5586395263672,472.55548095703125,89.72273254394531,168.47000122070312
2024-05-13,190.52029418945312,464.42816162109375,90.24283599853516,171.88999938964844
2024-05-14,193.18544006347656,468.2387390136719,91.19818115234375,177.5500030517578
2024-05-15,193.76063537597656,477.8545837402344,94.4665298461914,173.99000549316406
2024-05-16,194.10577392578125,469.60821533203125,94.19599914550781,174.83999633789062
2024-05-17,196.32994079589844,468.29833984375,92.31924438476562,177.4600067138672
2024-05-20,187.5004119873047,465.2518005371094,94.61626434326172,174.9499969482422
2024-05-21,191.2776641845703,461.0740661621094,95.22122192382812,186.60000610351562
2024-05-22,190.11764526367188,464.199951171875,94.78595733642578,180.11000061035156
2024-05-23,188.78506469726562,462.2152099609375,103.61969757080078,173.74000549316406
2024-05-24,192.4185028076172,474.5600280761719,106.28507232666016,179.24000549316406
2024-05-28,191.25848388671875,476.2470397949219,113.7042465209961,176.75
2024-05-29,189.9259033203125,470.7295227050781,114.62663269042969,176.19000244140625
2024-05-30,191.09552001953125,463.4754333496094,110.30911254882812,178.7899932861328
2024-05-31,194.25918579101562,463.25714111328125,109.44361114501953,178.0800018310547
2024-06-03,193.48263549804688,473.8356018066406,114.80133819580078,176.2899932861328
2024-06-04,190.9325408935547,473.33941650390625,116.23584747314453,174.77000427246094
2024-06-05,189.1110076904297,491.2711181640625,122.2284927368164,175.0
2024-06-06,188.77548217773438,489.9811096191406,120.78897857666016,177.94000244140625
2024-06-07,191.6898651123047,489.1871643066406,120.6791763305664,177.47999572753906
2024-06-10,191.36395263671875,498.75341796875,121.57959747314453,173.7899932861328
2024-06-11,186.33082580566406,503.5861511230469,120.71105194091797,170.66000366210938
2024-06-12,183.61773681640625,504.9456787109375,124.99398040771484,177.2899932861328
2024-06-13,185.65975952148438,500.2419738769531,129.396728515625,182.47000122070312
2024-06-14,185.7747802734375,500.7982177734375,131.66297912597656,178.00999450683594
2024-06-17,186.92518615722656,503.2516784667969,130.7644805908203,187.44000244140625
2024-06-18,188.86175537109375,496.15936279296875,135.35690307617188,184.86000061035156
2024-06-20,190.4627685546875,498.3546447753906,130.56478881835938,181.57000732421875
2024-06-21,188.19068908691406,491.4808044433594,126.36172485351562,183.00999450683594
2024-06-24,190.6641082763672,495.583251953125,117.91564178466797,182.5800018310547
2024-06-25,189.88755798339844,507.1953125,125.88251495361328,187.35000610351562
2024-06-26,189.2739715576172,509.69842529296875,126.19200897216797,196.3699951171875
2024-06-27,190.94212341308594,516.0955200195312,123.78597259521484,197.4199981689453
2024-06-28,193.9044647216797,500.8577880859375,123.33672332763672,197.8800048828125
2024-07-01,196.96267700195312,501.3147277832031,124.09547424316406,209.86000061035156
2024-07-02,200.20306396484375,506.10260009765625,122.4681396484375,231.25999450683594
2024-07-03,200.06881713867188,506.5595703125,128.0689239501953,246.38999938964844
2024-07-05,197.41781616210938,536.309814453125,125.6229476928711,251.52000427246094
2024-07-08,197.7841339111328,525.7904052734375,127.98902893066406,252.94000244140625
2024-07-09,200.1555938720703,526.4658813476562,131.163818359375,262.3299865722656
2024-07-10,200.31947326660156,531.1246948242188,134.68800354003906,263.260009765625
2024-07-11,199.98207092285156,509.2812805175781,127.19037628173828,241.02999877929688
2024-07-12,197.5624237060547,495.5434875488281,129.02734375,248.22999572753906
2024-07-15,202.4884796142578,492.8515930175781,128.22865295410156,252.63999938964844
2024-07-16,205.92996215820312,486.5240173339844,126.15206909179688,256.55999755859375
2024-07-17,209.06295776367188,458.9093933105469,117.79583740234375,248.5
2024-07-18,202.42098999023438,472.677001953125,120.89073181152344,249.22999572753906
2024-07-19,202.2281951904297,473.6107482910156,117.73595428466797,239.1999969482422
2024-07-22,202.71022033691406,484.14996337890625,123.33672332763672,251.50999450683594
2024-07-23,202.75839233398438,485.4313659667969,122.38827514648438,246.3800048828125
2024-07-24,201.08102416992188,458.1941833496094,114.06199645996094,215.99000549316406
2024-07-25,201.15814208984375,450.38665771484375,112.0952377319336,220.25
2024-07-26,204.5996551513672,462.59466552734375,112.87395477294922,219.8000030517578
2024-07-29,203.25967407226562,462.6046142578125,111.40638732910156,232.10000610351562
2024-07-30,207.44345092773438,460.1014099121094,103.55931091308594,222.6199951171875
2024-07-31,205.1394805908203,471.6637878417969,116.82743072509766,232.07000732421875
2024-08-01,200.4737091064453,494.4210205078125,109.03028106689453,216.86000061035156
2024-08-02,191.97122192382812,484.8850402832031,107.09347534179688,207.6699981689453
2024-08-05,187.88385009765625,472.5578308105469,100.28471374511719,198.8800048828125
2024-08-06,193.12803649902344,490.79541015625,104.07846069335938,200.63999938964844
2024-08-07,193.18585205078125,485.65985107421875,98.74724578857422,191.75999450683594
2024-08-08,196.714111328125,506.23175048828125,104.79727172851562,198.83999633789062
2024-08-09,198.39144897460938,514.3174438476562,104.57763671875,200.0
2024-08-12,198.76744079589844,512.5096435546875,108.84060668945312,197.49000549316406
2024-08-13,200.4544219970703,525.0155639648438,115.94889068603516,207.8300018310547
2024-08-14,202.671630859375,523.2474975585938,117.88571166992188,201.3800048828125
2024-08-15,203.93447875976562,533.7471313476562,122.65782928466797,214.13999938964844
2024-08-16,206.26736450195312,523.9031372070312,124.37500762939453,216.1199951171875
2024-08-19,207.694091796875,525.750732421875,129.7860870361328,222.72000122070312
2024-08-20,206.7975616455078,523.2176513671875,127.04060363769531,221.10000610351562
2024-08-21,206.8746795654297,531.5914916992188,128.28855895996094,223.27000427246094
2024-08-22,208.83160400390625,528.383056640625,123.53639221191406,210.66000366210938
2024-08-23,210.4511260986328,524.479248046875,129.15711975097656,220.32000732421875
2024-08-26,211.28016662597656,517.6451416015625,126.25189971923828,213.2100067138672
2024-08-27,212.25379943847656,515.6384887695312,128.08889770507812,209.2100067138672
2024-08-28,213.3238525390625,513.3341064453125,125.40331268310547,205.75
2024-08-29,214.2107391357422,514.7644653320312,117.39649200439453,206.27999877929688
2024-08-30,216.70750427246094,517.8338623046875,119.173583984375,214.11000061035156
2024-09-03,212.36949157714844,508.3475341796875,107.8222885131836,210.60000610351562
2024-09-04,211.43441772460938,509.32098388671875,106.03524017333984,219.41000366210938
2024-09-05,209.7956085205078,513.4135131835938,107.03358459472656,230.1699981689453
2024-09-06,204.8117218017578,496.9341125488281,102.66079711914062,210.72999572753906
2024-09-09,209.00514221191406,501.4240417480469,106.2947998046875,216.27000427246094
2024-09-10,198.1601104736328,501.4240417480469,107.92211151123047,226.1699981689453
2024-09-11,199.76998901367188,508.41705322265625,116.71762084960938,228.1300048828125
2024-09-12,199.1626739501953,522.09521484375,118.95413208007812,229.80999755859375
2024-09-13,196.9647674560547,521.121826171875,118.9141845703125,230.2899932861328
2024-09-16,200.37730407714844,530.2294311523438,116.59780883789062,226.77999877929688
2024-09-17,201.71728515625,533.251953125,115.40966033935547,227.8699951171875
2024-09-18,200.05918884277344,534.8726806640625,113.19312286376953,227.1999969482422
2024-09-19,202.90298461914062,555.9016723632812,117.68611907958984,243.9199981689453
2024-09-20,203.4910430908203,558.1387939453125,115.81903839111328,238.25
2024-09-23,203.8284454345703,561.1812744140625,116.07861328125,250.0
2024-09-24,203.97303771972656,560.1075439453125,120.68143463134766,254.27000427246094
2024-09-25,202.62342834472656,565.0589599609375,123.31731414794922,257.0199890136719
2024-09-26,202.2281951904297,564.5916748046875,123.84648132324219,254.22000122070312
2024-09-27,202.9222869873047,564.114501953125,121.21060180664062,260.4599914550781
2024-09-30,203.26931762695312,569.1654052734375,121.25054931640625,261.6300048828125
2024-10-01,199.58682250976562,573.17236328125,116.81746673583984,258.0199890136719
2024-10-02,199.82785034179688,569.5332641601562,118.66458129882812,249.02000427246094
2024-10-03,197.8419952392578,579.4363403320312,122.65834045410156,240.66000366210938
2024-10-04,204.8641357421875,592.5309448242188,124.72510528564453,250.0800018310547
2024-10-07,204.5828399658203,581.434814453125,127.52073669433594,240.8300018310547
2024-10-08,204.40829467773438,589.49853515625,132.68267822265625,244.5
2024-10-09,206.9979248046875,587.1320190429688,132.4430694580078,241.0500030517578
2024-10-10,206.43536376953125,580.4901733398438,134.59970092773438,238.77000427246094
2024-10-11,215.6009979248047,586.5752563476562,134.5897216796875,217.8000030517578
2024-10-14,214.8153839111328,587.0425415039062,137.85459899902344,219.16000366210938
2024-10-15,215.697998046875,582.9163208007812,131.39468383789062,219.57000732421875
2024-10-16,216.910400390625,573.490478515625,135.5082550048828,221.3300018310547
2024-10-17,217.6669158935547,573.629638671875,136.71636962890625,220.88999938964844
2024-10-18,218.5883331298828,573.17236328125,137.7847137451172,220.6999969482422
2024-10-21,216.28964233398438,571.8698120117188,143.48580932617188,218.85000610351562
2024-10-22,217.3759307861328,578.6806030273438,143.365966796875,217.97000122070312
2024-10-23,216.68731689453125,560.4653930664062,139.34228515625,213.64999389648438
2024-10-24,218.21006774902344,564.531982421875,140.1909637451172,260.4800109863281
2024-10-25,215.6204071044922,569.9707641601562,141.31918334960938,269.19000244140625
2024-10-28,218.71441650390625,574.8527221679688,140.30076599121094,262.510009765625
2024-10-29,216.19264221191406,589.88623046875,141.02964782714844,259.5199890136719
2024-10-30,217.65721130371094,588.4146728515625,139.1226043701172,257.54998779296875
2024-10-31,215.2421417236328,564.333251953125,132.55287170410156,249.85000610351562
2024-11-01,216.23146057128906,563.9155883789062,135.18875122070312,248.97999572753906
2024-11-04,213.1665496826172,557.4727172851562,135.83773803710938,242.83999633789062
2024-11-05,214.8250732421875,569.1554565429688,139.6917266845703,251.44000244140625
2024-11-06,239.6256561279297,568.777587890625,145.38282775878906,288.5299987792969
2024-11-07,229.26702880859375,588.3152465820312,148.64773559570312,296.9100036621094
2024-11-08,229.84896850585938,585.9686279296875,147.39967346191406,321.2200012207031
2024-11-11,232.08944702148438,579.8340454101562,145.0334014892578,350.0
2024-11-12,232.35133361816406,581.4745483398438,148.05865478515625,328.489990234375
2024-11-13,233.9031982421875,576.6821899414062,146.04180908203125,330.239990234375
2024-11-14,234.59182739257812,573.8583374023438,146.53102111816406,311.17999267578125
2024-11-15,237.92831420898438,550.9104614257812,141.7584991455078,320.7200012207031
2024-11-18,237.65673828125,551.2286376953125,139.9313507080078,338.739990234375
2024-11-19,235.7751007080078,557.8803100585938,146.7806396484375,346.0
2024-11-20,233.5346221923828,562.2849731445312,145.6623992919922,342.0299987792969
2024-11-21,237.39486694335938,559.8688354492188,146.44117736816406,339.6400146484375
2024-11-22,241.07081604003906,555.9414672851562,141.72854614257812,352.55999755859375
2024-11-25,242.7584686279297,561.8773193359375,135.8077850341797,338.5899963378906
2024-11-26,242.44808959960938,570.2590942382812,136.70639038085938,338.2300109863281
2024-11-27,242.27349853515625,565.9439086914062,135.12887573242188,332.8900146484375
2024-11-29,242.2056121826172,571.0346069335938,138.0343017578125,345.1600036621094
2024-12-02,238.84002685546875,589.4388427734375,138.4137420654297,357.0899963378906
2024-12-03,237.45306396484375,610.1396484375,140.04116821289062,351.4200134277344
2024-12-04,236.07577514648438,610.2689208984375,144.91354370117188,357.92999267578125
2024-12-05,238.09320068359375,605.4467163085938,144.8436737060547,369.489990234375
2024-12-06,239.91664123535156,620.2017822265625,142.2275848388672,389.2200012207031
2024-12-09,236.4734649658203,610.0601806640625,138.6029815673828,389.7900085449219
2024-12-10,235.55203247070312,615.7771606445312,134.86859130859375,400.989990234375
2024-12-11,236.20187377929688,629.060791015625,139.1022491455078,424.7699890136719
2024-12-12,234.26206970214844,627.1815795898438,137.13519287109375,418.1000061035156
2024-12-13,232.7198944091797,616.80126953125,134.0498046875,436.2300109863281
2024-12-16,232.3707275390625,621.1696166992188,131.80313110351562,463.0199890136719
2024-12-17,231.18743896484375,616.393310546875,130.19554138183594,479.8599853515625
2024-12-18,223.43788146972656,594.252685546875,128.71774291992188,440.1300048828125
2024-12-19,225.94993591308594,592.6407470703125,130.485107421875,436.1700134277344
2024-12-20,230.4503173828125,582.3715209960938,134.49911499023438,421.05999755859375
2024-12-23,231.216552734375,596.899658203125,139.46170043945312,430.6000061035156
2024-12-24,235.0186004638672,604.7608642578125,140.01089477539062,462.2799987792969
2024-12-26,235.82362365722656,600.3823852539062,139.7213134765625,454.1300048828125
2024-12-27,233.91287231445312,596.85986328125,136.8056640625,431.6600036621094
2024-12-30,232.1185760498047,588.33203125,137.2849578857422,417.4100036621094
2024-12-31,232.496826171875,582.6302490234375,134.08973693847656,403.8399963378906
